Transform,Detail,Approximate,Metric,Value
6,4,3,4,0.51995
6,5,3,5,0.80644
6,6,3,6,0.55467
6,7,3,7,0.40928
6,1,3,8,0.77473
6,2,3,1,0.18482
6,3,3,2,0.29803
6,4,3,3,0.56757
6,5,3,4,0.60322
6,6,3,5,0.80537
6,7,3,6,0.99444
6,1,3,7,0.38021
6,2,3,8,0.79154
6,3,3,1,0.15359
6,4,3,2,0.26673
6,5,3,3,0.47293
6,6,3,4,0.36434
6,7,3,5,0.80438
6,1,3,6,0.39737
6,2,3,7,0.13388
6,3,3,8,0.40672
6,4,3,1,0.40025
6,5,3,2,0.35882
6,6,3,3,0.7305
6,7,3,4,0.67389
6,1,3,5,0.82678
6,2,3,6,0.85173
6,3,3,7,0.46895
6,4,3,8,0.66625
6,5,3,1,0.1559
6,6,3,2,0.45085
6,7,3,3,0.55584
6,1,3,4,0.45278
6,2,3,5,0.80449
6,3,3,6,0.76526
6,4,3,7,0.20622
6,5,3,8,0.63683
6,6,3,1,0.22859
6,7,3,2,0.26803
6,1,3,3,0.65952
6,2,3,4,0.64516
6,3,3,5,0.80711
6,4,3,6,0.73826
6,5,3,7,0.55964
6,6,3,8,0.81197
6,7,3,1,0.23379
6,1,3,2,0.28396
6,2,3,3,0.65793
6,3,3,4,0.57587
6,4,3,5,0.80802
6,5,3,6,0.56717
6,6,3,7,0.36213
6,7,3,8,0.67594
6,1,4,1,0.20878
6,2,4,2,0.27569
6,3,4,3,0.61175
6,4,4,4,0.51996
6,5,4,5,0.80634
6,6,4,6,0.55473
6,7,4,7,0.4076
6,1,4,8,0.77466
6,2,4,1,0.18686
6,3,4,2,0.29252
6,4,4,3,0.56698
6,5,4,4,0.6033
6,6,4,5,0.80547
6,7,4,6,0.99449
6,1,4,7,0.381
6,2,4,8,0.7917
6,3,4,1,0.15315
6,4,4,2,0.25262
6,5,4,3,0.47146
6,6,4,4,0.36449
6,7,4,5,0.80439
6,1,4,6,0.39742
6,2,4,7,0.13436
6,3,4,8,0.40669
6,4,4,1,0.55644
6,5,4,2,0.41866
6,6,4,3,0.74986
6,7,4,4,0.67462
6,1,4,5,0.85945
6,2,4,6,0.85178
6,3,4,7,0.47181
6,4,4,8,0.66655
6,5,4,1,0.15726
6,6,4,2,0.53981
6,7,4,3,0.57078
6,1,4,4,0.45598
6,2,4,5,0.80454
6,3,4,6,0.76794
6,4,4,7,0.2084
6,5,4,8,0.63662
6,6,4,1,0.226
6,7,4,2,0.29915
6,1,4,3,0.65893
6,2,4,4,0.64503
6,3,4,5,0.80703
6,4,4,6,0.7383
6,5,4,7,0.55678
6,6,4,8,0.81199
6,7,4,1,0.23919
6,1,4,2,0.29887
6,2,4,3,0.65736
6,3,4,4,0.57622
6,4,4,5,0.80844
6,5,4,6,0.56723
6,6,4,7,0.36365
6,7,4,8,0.67595
6,1,5,1,0.20417
6,2,5,2,0.27199
6,3,5,3,0.60815
6,4,5,4,0.51954
6,5,5,5,0.80612
6,6,5,6,0.5547
6,7,5,7,0.40337
6,1,5,8,0.77431
6,2,5,1,0.17799
6,3,5,2,0.2831
6,4,5,3,0.56391
6,5,5,4,0.60282
6,6,5,5,0.80515
6,7,5,6,0.99442
6,1,5,7,0.37729
6,2,5,8,0.79112
6,3,5,1,0.15116
6,4,5,2,0.2518
6,5,5,3,0.46978
6,6,5,4,0.36408
6,7,5,5,0.80433
6,1,5,6,0.3975
6,2,5,7,0.13205
6,3,5,8,0.40633
6,4,5,1,0.29925
6,5,5,2,0.32751
6,6,5,3,0.71063
6,7,5,4,0.6723
6,1,5,5,0.81442
6,2,5,6,0.85173
6,3,5,7,0.45962
6,4,5,8,0.66512
6,5,5,1,0.15415
6,6,5,2,0.3669
6,7,5,3,0.53457
6,1,5,4,0.45442
6,2,5,5,0.80442
6,3,5,6,0.76725
6,4,5,7,0.1978
6,5,5,8,0.63643
6,6,5,1,0.21633
6,7,5,2,0.28429
6,1,5,3,0.65242
6,2,5,4,0.64444
6,3,5,5,0.80659
6,4,5,6,0.73827
6,5,5,7,0.55024
6,6,5,8,0.81144
6,7,5,1,0.22768
6,1,5,2,0.28706
6,2,5,3,0.65156
6,3,5,4,0.57526
6,4,5,5,0.80768
6,5,5,6,0.56738
6,6,5,7,0.35305
6,7,5,8,0.67564
6,1,6,1,0.21264
6,2,6,2,0.27243
6,3,6,3,0.61019
6,4,6,4,0.52002
6,5,6,5,0.80642
6,6,6,6,0.55464
6,7,6,7,0.40987
6,1,6,8,0.77476
6,2,6,1,0.18345
6,3,6,2,0.29853
6,4,6,3,0.56563
6,5,6,4,0.60325
6,6,6,5,0.80532
6,7,6,6,0.99444
6,1,6,7,0.38005
6,2,6,8,0.79162
6,3,6,1,0.15438
6,4,6,2,0.2593
6,5,6,3,0.47011
6,6,6,4,0.36437
6,7,6,5,0.80439
6,1,6,6,0.3973
6,2,6,7,0.13405
6,3,6,8,0.4067
6,4,6,1,0.31364
6,5,6,2,0.33486
6,6,6,3,0.72746
6,7,6,4,0.67376
6,1,6,5,0.81576
6,2,6,6,0.85171
6,3,6,7,0.46787
6,4,6,8,0.66622
6,5,6,1,0.15569
6,6,6,2,0.32378
6,7,6,3,0.54443
6,1,6,4,0.45141
6,2,6,5,0.80449
6,3,6,6,0.76491
6,4,6,7,0.1981
6,5,6,8,0.63871
6,6,6,1,0.22968
6,7,6,2,0.26739
6,1,6,3,0.65692
6,2,6,4,0.64521
6,3,6,5,0.80714
6,4,6,6,0.73823
6,5,6,7,0.56044
6,6,6,8,0.81202
6,7,6,1,0.23316
6,1,6,2,0.29062
6,2,6,3,0.65532
6,3,6,4,0.57593
6,4,6,5,0.80794
6,5,6,6,0.56714
6,6,6,7,0.36172
6,7,6,8,0.67592
6,1,7,1,0.21365
6,2,7,2,0.2727
6,3,7,3,0.60966
6,4,7,4,0.52003
6,5,7,5,0.80648
6,6,7,6,0.55469
6,7,7,7,0.40856
6,1,7,8,0.77479
6,2,7,1,0.18437
6,3,7,2,0.30159
6,4,7,3,0.56522
6,5,7,4,0.60325
6,6,7,5,0.80536
6,7,7,6,0.99448
6,1,7,7,0.38078
6,2,7,8,0.79154
6,3,7,1,0.15573
6,4,7,2,0.25216
6,5,7,3,0.46918
6,6,7,4,0.36452
6,7,7,5,0.80444
6,1,7,6,0.39733
6,2,7,7,0.13435
6,3,7,8,0.40695
6,4,7,1,0.38467
6,5,7,2,0.36603
6,6,7,3,0.73185
6,7,7,4,0.67409
6,1,7,5,0.8245
6,2,7,6,0.85175
6,3,7,7,0.47083
6,4,7,8,0.66627
6,5,7,1,0.15511
6,6,7,2,0.57516
6,7,7,3,0.55711
6,1,7,4,0.45152
6,2,7,5,0.80444
6,3,7,6,0.76115
6,4,7,7,0.19512
6,5,7,8,0.63387
6,6,7,1,0.22221
6,7,7,2,0.29029
6,1,7,3,0.65664
6,2,7,4,0.64493
6,3,7,5,0.80684
6,4,7,6,0.73827
6,5,7,7,0.55727
6,6,7,8,0.81194
6,7,7,1,0.24415
6,1,7,2,0.28988
6,2,7,3,0.6564
6,3,7,4,0.57628
6,4,7,5,0.80862
6,5,7,6,0.56719
6,6,7,7,0.3641
6,7,7,8,0.67607
6,1,1,1,0.35074
6,2,1,2,0.39112
6,3,1,3,0.60405
6,4,1,4,0.56689
6,5,1,5,0.81087
6,6,1,6,0.55721
6,7,1,7,0.51166
6,1,1,8,0.84245
6,2,1,1,0.25896
6,3,1,2,0.5873
6,4,1,3,0.58366
6,5,1,4,0.6482
6,6,1,5,0.8076
6,7,1,6,0.9874
6,1,1,7,0.45
6,2,1,8,0.85338
6,3,1,1,0.24173
6,4,1,2,0.59109
6,5,1,3,0.47152
6,6,1,4,0.41105
6,7,1,5,0.80701
6,1,1,6,0.40988
6,2,1,7,0.17869
6,3,1,8,0.54557
6,4,1,1,0.34568
6,5,1,2,0.54435
6,6,1,3,0.6482
6,7,1,4,0.7021
6,1,1,5,0.81318
6,2,1,6,0.86278
6,3,1,7,0.5976
6,4,1,8,0.77726
6,5,1,1,0.22199
6,6,1,2,0.69362
6,7,1,3,0.49068
6,1,1,4,0.49038
6,2,1,5,0.80625
6,3,1,6,0.77289
6,4,1,7,0.23005
6,5,1,8,0.70845
6,6,1,1,0.3022
6,7,1,2,0.53825
6,1,1,3,0.61413
6,2,1,4,0.66104
6,3,1,5,0.8091
6,4,1,6,0.69787
6,5,1,7,0.69354
6,6,1,8,0.84811
6,7,1,1,0.32648
6,1,1,2,0.52631
6,2,1,3,0.60677
6,3,1,4,0.64918
6,4,1,5,0.81069
6,5,1,6,0.62633
6,6,1,7,0.56696
6,7,1,8,0.78778
6,1,2,1,0.28206
6,2,2,2,0.52704
6,3,2,3,0.59609
6,4,2,4,0.56603
6,5,2,5,0.80851
6,6,2,6,0.55716
6,7,2,7,0.50855
6,1,2,8,0.84161
6,2,2,1,0.24792
6,3,2,2,0.58318
6,4,2,3,0.57849
6,5,2,4,0.6479
6,6,2,5,0.80731
6,7,2,6,0.98734
6,1,2,7,0.4474
6,2,2,8,0.8523
6,3,2,1,0.2433
6,4,2,2,0.59166
6,5,2,3,0.47285
6,6,2,4,0.41093
6,7,2,5,0.80696
6,1,2,6,0.40992
6,2,2,7,0.17801
6,3,2,8,0.54532
6,4,2,1,0.34301
6,5,2,2,0.55791
6,6,2,3,0.64483
6,7,2,4,0.70152
6,1,2,5,0.81276
6,2,2,6,0.86273
6,3,2,7,0.59476
6,4,2,8,0.77647
6,5,2,1,0.22048
6,6,2,2,0.61267
6,7,2,3,0.52319
6,1,2,4,0.49236
6,2,2,5,0.80649
6,3,2,6,0.7733
6,4,2,7,0.22771
6,5,2,8,0.70979
6,6,2,1,0.27721
6,7,2,2,0.54767
6,1,2,3,0.62343
6,2,2,4,0.65991
6,3,2,5,0.80837
6,4,2,6,0.69778
6,5,2,7,0.6866
6,6,2,8,0.84715
6,7,2,1,0.31347
6,1,2,2,0.54133
6,2,2,3,0.60654
6,3,2,4,0.64896
6,4,2,5,0.81024
6,5,2,6,0.62635
6,6,2,7,0.56549
6,7,2,8,0.78709
6,1,3,1,0.29353
6,2,3,2,0.51398
6,3,3,3,0.59893
6,4,3,4,0.5663
6,5,3,5,0.80913
6,6,3,6,0.55734
6,7,3,7,0.51159
6,1,3,8,0.84225
6,2,3,1,0.26728
6,3,3,2,0.59193
6,4,3,3,0.5857
6,5,3,4,0.64784
6,6,3,5,0.80783
6,7,3,6,0.98752
6,1,3,7,0.45082
6,2,3,8,0.85353
6,3,3,1,0.23585
6,4,3,2,0.58922
6,5,3,3,0.4702
6,6,3,4,0.41061
6,7,3,5,0.80694
6,1,3,6,0.40996
6,2,3,7,0.17845
6,3,3,8,0.54504
6,4,3,1,0.45774
6,5,3,2,0.56181
6,6,3,3,0.65953
6,7,3,4,0.70186
6,1,3,5,0.8228
6,2,3,6,0.86288
6,3,3,7,0.5965
6,4,3,8,0.77711
6,5,3,1,0.22158
6,6,3,2,0.58579
6,7,3,3,0.49939
6,1,3,4,0.49262
6,2,3,5,0.80647
6,3,3,6,0.77463
6,4,3,7,0.23239
6,5,3,8,0.70669
6,6,3,1,0.30806
6,7,3,2,0.51964
6,1,3,3,0.59671
6,2,3,4,0.66095
6,3,3,5,0.80942
6,4,3,6,0.69803
6,5,3,7,0.69551
6,6,3,8,0.84807
6,7,3,1,0.31026
6,1,3,2,0.51973
6,2,3,3,0.60621
6,3,3,4,0.64808
6,4,3,5,0.81036
6,5,3,6,0.62638
6,6,3,7,0.56458
6,7,3,8,0.78747
6,1,4,1,0.27557
6,2,4,2,0.52495
6,3,4,3,0.59526
6,4,4,4,0.56576
6,5,4,5,0.80855
6,6,4,6,0.55724
6,7,4,7,0.5076
6,1,4,8,0.84203
6,2,4,1,0.25999
6,3,4,2,0.58942
6,4,4,3,0.58345
6,5,4,4,0.64762
6,6,4,5,0.80774
6,7,4,6,0.98738
6,1,4,7,0.44774
6,2,4,8,0.85293
6,3,4,1,0.23697
6,4,4,2,0.58955
6,5,4,3,0.47028
6,6,4,4,0.41076
6,7,4,5,0.80693
6,1,4,6,0.41002
6,2,4,7,0.17598
6,3,4,8,0.54541
6,4,4,1,0.60723
6,5,4,2,0.43844
6,6,4,3,0.68978
6,7,4,4,0.70319
6,1,4,5,0.83906
6,2,4,6,0.86285
6,3,4,7,0.6
6,4,4,8,0.77738
6,5,4,1,0.2212
6,6,4,2,0.63684
6,7,4,3,0.49733
6,1,4,4,0.48818
6,2,4,5,0.80642
6,3,4,6,0.77386
6,4,4,7,0.22197
6,5,4,8,0.70165
6,6,4,1,0.28857
6,7,4,2,0.54343
6,1,4,3,0.59654
6,2,4,4,0.66021
6,3,4,5,0.80881
6,4,4,6,0.69791
6,5,4,7,0.68599
6,6,4,8,0.84793
6,7,4,1,0.32328
6,1,4,2,0.54641
6,2,4,3,0.60972
6,3,4,4,0.64883
6,4,4,5,0.81113
6,5,4,6,0.62634
6,6,4,7,0.56531
6,7,4,8,0.78742
6,1,5,1,0.26439
6,2,5,2,0.52898
6,3,5,3,0.5915
6,4,5,4,0.56423
6,5,5,5,0.80802
6,6,5,6,0.55779
6,7,5,7,0.5008
6,1,5,8,0.84041
6,2,5,1,0.24907
6,3,5,2,0.58279
6,4,5,3,0.58494
6,5,5,4,0.6468
6,6,5,5,0.80736
6,7,5,6,0.98755
6,1,5,7,0.44406
6,2,5,8,0.85162
6,3,5,1,0.22562
6,4,5,2,0.57957
6,5,5,3,0.46352
6,6,5,4,0.40977
6,7,5,5,0.80659
6,1,5,6,0.40987
6,2,5,7,0.17284
6,3,5,8,0.54421
6,4,5,1,0.30638
6,5,5,2,0.55517
6,6,5,3,0.63196
6,7,5,4,0.69879
6,1,5,5,0.81054
6,2,5,6,0.86288
6,3,5,7,0.58804
6,4,5,8,0.77576
6,5,5,1,0.21841
6,6,5,2,0.65
6,7,5,3,0.49667
6,1,5,4,0.49056
6,2,5,5,0.8063
6,3,5,6,0.77516
6,4,5,7,0.23834
6,5,5,8,0.70639
6,6,5,1,0.28065
6,7,5,2,0.52917
6,1,5,3,0.56217
6,2,5,4,0.65749
6,3,5,5,0.80849
6,4,5,6,0.69839
6,5,5,7,0.67951
6,6,5,8,0.84656
6,7,5,1,0.28719
6,1,5,2,0.53011
6,2,5,3,0.59491
6,3,5,4,0.64628
6,4,5,5,0.80927
6,5,5,6,0.62646
6,6,5,7,0.54652
6,7,5,8,0.78612
6,1,6,1,0.30977
6,2,6,2,0.52171
6,3,6,3,0.60199
6,4,6,4,0.56664
6,5,6,5,0.80954
6,6,6,6,0.5573
6,7,6,7,0.51161
6,1,6,8,0.84224
6,2,6,1,0.25914
6,3,6,2,0.58624
6,4,6,3,0.58119
6,5,6,4,0.64796
6,6,6,5,0.80758
6,7,6,6,0.98751
6,1,6,7,0.45039
6,2,6,8,0.85327
6,3,6,1,0.23931
6,4,6,2,0.58881
6,5,6,3,0.46904
6,6,6,4,0.4109
6,7,6,5,0.80697
6,1,6,6,0.40987
6,2,6,7,0.17979
6,3,6,8,0.5453
6,4,6,1,0.34273
6,5,6,2,0.5395
6,6,6,3,0.6493
6,7,6,4,0.70159
6,1,6,5,0.81291
6,2,6,6,0.86282
6,3,6,7,0.59538
6,4,6,8,0.77723
6,5,6,1,0.22204
6,6,6,2,0.6375
6,7,6,3,0.50801
6,1,6,4,0.492
6,2,6,5,0.80642
6,3,6,6,0.77261
6,4,6,7,0.2363
6,5,6,8,0.70797
6,6,6,1,0.31745
6,7,6,2,0.51913
6,1,6,3,0.60013
6,2,6,4,0.6613
6,3,6,5,0.80957
6,4,6,6,0.69797
6,5,6,7,0.69582
6,6,6,8,0.84805
6,7,6,1,0.30789
6,1,6,2,0.53972
6,2,6,3,0.60949
6,3,6,4,0.64825
6,4,6,5,0.81
6,5,6,6,0.62638
6,6,6,7,0.56356
6,7,6,8,0.78752
6,1,7,1,0.30089
6,2,7,2,0.53435
6,3,7,3,0.59879
6,4,7,4,0.56654
6,5,7,5,0.80925
6,6,7,6,0.5572
6,7,7,7,0.50912
6,1,7,8,0.84234
6,2,7,1,0.25925
6,3,7,2,0.59022
6,4,7,3,0.58326
6,5,7,4,0.64813
6,6,7,5,0.80765
6,7,7,6,0.98735
6,1,7,7,0.44836
6,2,7,8,0.85327
6,3,7,1,0.2411
6,4,7,2,0.59258
6,5,7,3,0.47341
6,6,7,4,0.41102
6,7,7,5,0.807
6,1,7,6,0.40998
6,2,7,7,0.17695
6,3,7,8,0.54564
6,4,7,1,0.40528
6,5,7,2,0.5604
6,6,7,3,0.65492
6,7,7,4,0.7026
6,1,7,5,0.81752
6,2,7,6,0.86283
6,3,7,7,0.59869
6,4,7,8,0.77727
6,5,7,1,0.22305
6,6,7,2,0.68507
6,7,7,3,0.52058
6,1,7,4,0.49263
6,2,7,5,0.80641
6,3,7,6,0.76762
6,4,7,7,0.22729
6,5,7,8,0.7057
6,6,7,1,0.29216
6,7,7,2,0.55136
6,1,7,3,0.61508
6,2,7,4,0.66035
6,3,7,5,0.80882
6,4,7,6,0.69789
6,5,7,7,0.68714
6,6,7,8,0.848
6,7,7,1,0.34972
6,1,7,2,0.52684
6,2,7,3,0.6108
6,3,7,4,0.64944
6,4,7,5,0.81194
6,5,7,6,0.6263
6,6,7,7,0.56721
6,7,7,8,0.78777
6,1,1,1,0.35502
6,2,1,2,0.3857
6,3,1,3,0.63998
6,4,1,4,0.61504
6,5,1,5,0.81611
6,6,1,6,0.55728
6,7,1,7,0.60979
6,1,1,8,0.85794
6,2,1,1,0.30287
6,3,1,2,0.45649
6,4,1,3,0.60223
6,5,1,4,0.70785
6,6,1,5,0.81283
6,7,1,6,0.98479
6,1,1,7,0.57331
6,2,1,8,0.90037
6,3,1,1,0.28916
6,4,1,2,0.43975
6,5,1,3,0.51361
6,6,1,4,0.39822
6,7,1,5,0.81213
6,1,1,6,0.32886
6,2,1,7,0.26798
6,3,1,8,0.50437
6,4,1,1,0.37677
6,5,1,2,0.45083
6,6,1,3,0.72856
6,7,1,4,0.70194
6,1,1,5,0.8204
6,2,1,6,0.85561
6,3,1,7,0.5824
6,4,1,8,0.82864
6,5,1,1,0.25639
6,6,1,2,0.47351
6,7,1,3,0.5123
6,1,1,4,0.48889
6,2,1,5,0.81023
6,3,1,6,0.7531
6,4,1,7,0.28604
6,5,1,8,0.72156
6,6,1,1,0.34203
6,7,1,2,0.45103
6,1,1,3,0.67919
6,2,1,4,0.6839
6,3,1,5,0.81515
6,4,1,6,0.71251
6,5,1,7,0.68897
6,6,1,8,0.87385
6,7,1,1,0.35316
6,1,1,2,0.39859
6,2,1,3,0.64597
6,3,1,4,0.63543
6,4,1,5,0.8166
6,5,1,6,0.58705
6,6,1,7,0.56817
6,7,1,8,0.82311
6,1,2,1,0.32408
6,2,2,2,0.40982
6,3,2,3,0.63686
6,4,2,4,0.61407
6,5,2,5,0.81426
6,6,2,6,0.55718
6,7,2,7,0.60939
6,1,2,8,0.8566
6,2,2,1,0.29326
6,3,2,2,0.45573
6,4,2,3,0.60459
6,5,2,4,0.70773
6,6,2,5,0.81235
6,7,2,6,0.98476
6,1,2,7,0.57121
6,2,2,8,0.89899
6,3,2,1,0.29117
6,4,2,2,0.4311
6,5,2,3,0.51052
6,6,2,4,0.39796
6,7,2,5,0.81223
6,1,2,6,0.32861
6,2,2,7,0.26718
6,3,2,8,0.5039
6,4,2,1,0.36226
6,5,2,2,0.48625
6,6,2,3,0.7154
6,7,2,4,0.7002
6,1,2,5,0.81885
6,2,2,6,0.85554
6,3,2,7,0.57572
6,4,2,8,0.82686
6,5,2,1,0.25675
6,6,2,2,0.47906
6,7,2,3,0.55361
6,1,2,4,0.49537
6,2,2,5,0.81037
6,3,2,6,0.76064
6,4,2,7,0.30195
6,5,2,8,0.72815
6,6,2,1,0.31819
6,7,2,2,0.4886
6,1,2,3,0.66996
6,2,2,4,0.68226
6,3,2,5,0.81363
6,4,2,6,0.71244
6,5,2,7,0.68374
6,6,2,8,0.87204
6,7,2,1,0.34439
6,1,2,2,0.42509
6,2,2,3,0.64484
6,3,2,4,0.6348
6,4,2,5,0.81605
6,5,2,6,0.58696
6,6,2,7,0.56663
6,7,2,8,0.82197
6,1,3,1,0.32666
6,2,3,2,0.40233
6,3,3,3,0.6385
6,4,3,4,0.61399
6,5,3,5,0.81447
6,6,3,6,0.55753
6,7,3,7,0.60478
6,1,3,8,0.85762
6,2,3,1,0.30596
6,3,3,2,0.45409
6,4,3,3,0.59859
6,5,3,4,0.70697
6,6,3,5,0.81298
6,7,3,6,0.98491
6,1,3,7,0.57217
6,2,3,8,0.90028
6,3,3,1,0.27938
6,4,3,2,0.44311
6,5,3,3,0.51652
6,6,3,4,0.39754
6,7,3,5,0.81164
6,1,3,6,0.32936
6,2,3,7,0.26565
6,3,3,8,0.50377
6,4,3,1,0.46926
6,5,3,2,0.41839
6,6,3,3,0.74676
6,7,3,4,0.70236
6,1,3,5,0.83268
6,2,3,6,0.85577
6,3,3,7,0.58353
6,4,3,8,0.82899
6,5,3,1,0.25628
6,6,3,2,0.44698
6,7,3,3,0.52732
6,1,3,4,0.49781
6,2,3,5,0.8103
6,3,3,6,0.75988
6,4,3,7,0.29338
6,5,3,8,0.72957
6,6,3,1,0.34545
6,7,3,2,0.38358
6,1,3,3,0.67982
6,2,3,4,0.68372
6,3,3,5,0.8156
6,4,3,6,0.7127
6,5,3,7,0.68688
6,6,3,8,0.87409
6,7,3,1,0.33539
6,1,3,2,0.4163
6,2,3,3,0.64405
6,3,3,4,0.63425
6,4,3,5,0.81543
6,5,3,6,0.58729
6,6,3,7,0.5643
6,7,3,8,0.82264
6,1,4,1,0.308
6,2,4,2,0.38868
6,3,4,3,0.63363
6,4,4,4,0.6139
6,5,4,5,0.81331
6,6,4,6,0.55756
6,7,4,7,0.60258
6,1,4,8,0.85728
6,2,4,1,0.29633
6,3,4,2,0.45253
6,4,4,3,0.59446
6,5,4,4,0.70675
6,6,4,5,0.81254
6,7,4,6,0.98495
6,1,4,7,0.57022
6,2,4,8,0.89987
6,3,4,1,0.2764
6,4,4,2,0.44434
6,5,4,3,0.51361
6,6,4,4,0.39759
6,7,4,5,0.81142
6,1,4,6,0.32932
6,2,4,7,0.2652
6,3,4,8,0.50377
6,4,4,1,0.62123
6,5,4,2,0.45275
6,6,4,3,0.7757
6,7,4,4,0.704
6,1,4,5,0.86603
6,2,4,6,0.85576
6,3,4,7,0.58639
6,4,4,8,0.82926
6,5,4,1,0.25086
6,6,4,2,0.44299
6,7,4,3,0.52164
6,1,4,4,0.49158
6,2,4,5,0.81011
6,3,4,6,0.7585
6,4,4,7,0.29602
6,5,4,8,0.7259
6,6,4,1,0.31893
6,7,4,2,0.41417
6,1,4,3,0.67172
6,2,4,4,0.68299
6,3,4,5,0.81393
6,4,4,6,0.71275
6,5,4,7,0.68097
6,6,4,8,0.87362
6,7,4,1,0.34858
6,1,4,2,0.42099
6,2,4,3,0.65479
6,3,4,4,0.63496
6,4,4,5,0.81656
6,5,4,6,0.58728
6,6,4,7,0.56433
6,7,4,8,0.82265
6,1,5,1,0.30816
6,2,5,2,0.42264
6,3,5,3,0.62579
6,4,5,4,0.61163
6,5,5,5,0.81331
6,6,5,6,0.55783
6,7,5,7,0.59174
6,1,5,8,0.85553
6,2,5,1,0.29558
6,3,5,2,0.45044
6,4,5,3,0.61261
6,5,5,4,0.70578
6,6,5,5,0.81252
6,7,5,6,0.98501
6,1,5,7,0.56727
6,2,5,8,0.89965
6,3,5,1,0.27411
6,4,5,2,0.43035
6,5,5,3,0.51544
6,6,5,4,0.39659
6,7,5,5,0.81141
6,1,5,6,0.32978
6,2,5,7,0.26154
6,3,5,8,0.50302
6,4,5,1,0.35002
6,5,5,2,0.44794
6,6,5,3,0.71278
6,7,5,4,0.69821
6,1,5,5,0.81782
6,2,5,6,0.85574
6,3,5,7,0.57057
6,4,5,8,0.82705
6,5,5,1,0.25151
6,6,5,2,0.44933
6,7,5,3,0.51244
6,1,5,4,0.49499
6,2,5,5,0.81007
6,3,5,6,0.75976
6,4,5,7,0.29182
6,5,5,8,0.72768
6,6,5,1,0.31467
6,7,5,2,0.48735
6,1,5,3,0.65612
6,2,5,4,0.68042
6,3,5,5,0.81345
6,4,5,6,0.71271
6,5,5,7,0.67486
6,6,5,8,0.87148
6,7,5,1,0.31884
6,1,5,2,0.42585
6,2,5,3,0.63701
6,3,5,4,0.63212
6,4,5,5,0.81427
6,5,5,6,0.58759
6,6,5,7,0.55404
6,7,5,8,0.82111
6,1,6,1,0.33804
6,2,6,2,0.39285
6,3,6,3,0.63751
6,4,6,4,0.61422
6,5,6,5,0.81511
6,6,6,6,0.5573
6,7,6,7,0.60843
6,1,6,8,0.85767
6,2,6,1,0.3051
6,3,6,2,0.45585
6,4,6,3,0.60241
6,5,6,4,0.70736
6,6,6,5,0.81294
6,7,6,6,0.98479
6,1,6,7,0.57377
6,2,6,8,0.90024
6,3,6,1,0.28768
6,4,6,2,0.43888
6,5,6,3,0.51172
6,6,6,4,0.39784
6,7,6,5,0.81208
6,1,6,6,0.32895
6,2,6,7,0.2672
6,3,6,8,0.5039
6,4,6,1,0.37251
6,5,6,2,0.42661
6,6,6,3,0.73307
6,7,6,4,0.70163
6,1,6,5,0.81996
6,2,6,6,0.85564
6,3,6,7,0.58143
6,4,6,8,0.82864
6,5,6,1,0.26002
6,6,6,2,0.44001
6,7,6,3,0.53302
6,1,6,4,0.49429
6,2,6,5,0.81054
6,3,6,6,0.75576
6,4,6,7,0.30378
6,5,6,8,0.73064
6,6,6,1,0.35996
6,7,6,2,0.39976
6,1,6,3,0.68073
6,2,6,4,0.68426
6,3,6,5,0.81647
6,4,6,6,0.71253
6,5,6,7,0.69035
6,6,6,8,0.87401
6,7,6,1,0.33568
6,1,6,2,0.397
6,2,6,3,0.64029
6,3,6,4,0.63435
6,4,6,5,0.81534
6,5,6,6,0.58708
6,6,6,7,0.56662
6,7,6,8,0.82263
6,1,7,1,0.3313
6,2,7,2,0.39824
6,3,7,3,0.64042
6,4,7,4,0.61492
6,5,7,5,0.81466
6,6,7,6,0.55736
6,7,7,7,0.60716
6,1,7,8,0.85782
6,2,7,1,0.2984
6,3,7,2,0.45419
6,4,7,3,0.59834
6,5,7,4,0.70765
6,6,7,5,0.81263
6,7,7,6,0.98485
6,1,7,7,0.57146
6,2,7,8,0.90026
6,3,7,1,0.28441
6,4,7,2,0.44294
6,5,7,3,0.51724
6,6,7,4,0.39813
6,7,7,5,0.81185
6,1,7,6,0.32896
6,2,7,7,0.26742
6,3,7,8,0.50444
6,4,7,1,0.43405
6,5,7,2,0.47376
6,6,7,3,0.73023
6,7,7,4,0.70279
6,1,7,5,0.82735
6,2,7,6,0.85564
6,3,7,7,0.58436
6,4,7,8,0.82882
6,5,7,1,0.25624
6,6,7,2,0.4902
6,7,7,3,0.57135
6,1,7,4,0.49915
6,2,7,5,0.81039
6,3,7,6,0.76357
6,4,7,7,0.29885
6,5,7,8,0.73133
6,6,7,1,0.32656
6,7,7,2,0.4401
6,1,7,3,0.67095
6,2,7,4,0.68333
6,3,7,5,0.81426
6,4,7,6,0.71258
6,5,7,7,0.68401
6,6,7,8,0.87359
6,7,7,1,0.37149
6,1,7,2,0.40585
6,2,7,3,0.65363
6,3,7,4,0.6358
6,4,7,5,0.81813
6,5,7,6,0.58711
6,6,7,7,0.56728
6,7,7,8,0.82325
6,1,1,1,0.31806
6,2,1,2,0.35609
6,3,1,3,0.65444
6,4,1,4,0.62506
6,5,1,5,0.81355
6,6,1,6,0.60527
6,7,1,7,0.60354
6,1,1,8,0.82401
6,2,1,1,0.26961
6,3,1,2,0.42199
6,4,1,3,0.6225
6,5,1,4,0.66358
6,6,1,5,0.81073
6,7,1,6,0.97241
6,1,1,7,0.54683
